date,title
2023-03-31,"[마켓뷰] 코스피, 4거래일 연속 올라 2470선 마감…코스닥 숨 고르기"
2023-03-30,日 증시 숨고르기… 중화권은 일제히 상승 [Asia 마감]
2023-03-30,[마켓뷰] “테마주 활개” 코스닥 9개월 반 만에 850선 탈환
2023-03-30,"'달러패권 도전' 위안화 강세…환율, 하루 만에 1300원 밑으로[외환마감]"
2023-03-30,코스피 0.38% 오른 2453선 마감…삼성전자·하이닉스 강세[시황종합]
2023-03-30,[코스닥 마감]9개월 만에 850 회복…'개미의 힘'
2023-03-29,[유럽개장]장 초반 상승…英 0.59%↑
2023-03-29,아시아 증시를 끌어올린 '알리바바' 효과 [Asia 마감]
2023-03-29,'이차전지 훈풍'이 코스닥 밀어올렸다…코스피는 '박스권'[시황종합]
2023-03-29,"[마켓뷰] 코스피, 2443.92에 소폭 상승…코스닥은 1.25% 올라"
2023-03-29,"결제수요+엔화 약세…환율, 상승 전환해 1300원대 재진입[외환마감]"
2023-03-28,[유럽개장] 장 초반 강보합…英FTSE 0.37%↑
2023-03-28,"""은행발 악재, 일단 해소""... 방향성 찾는 증시 [Asia 마감]"
2023-03-28,"[마켓뷰] 코스피, 기관 3000억 순매수...1%대 상승해 2430선 마감"
2023-03-28,[시황종합]美 은행 리스크 완화에 증시 훈풍…은행·반도체株 강세
2023-03-28,"금융리스크 완화…환율, 3거래일 만에 내려 1300원 하회[외환마감]"
2023-03-27,[유럽개장]장 초반 상승세…英 0.48%↑
2023-03-27,[Asia마감]中 제조업 수익성 악화…중화권 일제히 하락
2023-03-27,"[마켓뷰] 코스피, 외국인 매도에 2400선 하락..LG엔솔·엘앤에프 2차전지株 강세"
2023-03-27,"SVB 인수 일단락…환율, 3거래일 만에 다시 1300원대로[외환마감]"
2023-03-27,[시황종합]은행권 '파산공포' 일단락?…코스피·코스닥 보합 마감
2023-07-30,반도체·에너지 등 실적 주목... 2차전지發 변동장 가능성도 [주간 증시 전망]
2023-07-30,[주간 증시 전망] 수급 쏠림 완화될 것...실적시즌 주목
2023-07-30,[이번주 증시] 2차전지 변동성 지속…투심 위축 우려
2023-07-30,2차전지 변동성에…실적으로 쏠리는 눈[주간증시전망]
2023-07-30,2차전지 랠리에…포스코 품은 철강 ETF 수익률 '쑥' [펀드와치]
2023-07-29,경제지표 본다는 파월…6월 PCE는 9월 금리동결 지시 [뉴욕마감]
2023-07-28,[유럽개장]장 초반 하락세…佛 0.64%↓
2023-07-28,"'YCC 정책' 깜짝 수정, 日증시 우왕좌왕…中 부양책 신호에↑ [Asia마감]"
2023-07-28,日 긴축 신호에도 달러 강세…환율 1270원 후반대서 약보합[외환마감]
2023-07-28,"[마켓뷰] 코스피, 2600선 안착… 코스닥 2차전지 반등에 3.5%↑"
2023-07-28,"""2차전지주 되살아나자"" 코스닥 3%↑…에코프로 '황제주' 복귀[시황종합]"
2023-07-27,[유럽개장]일제히 강세… 유로스톡스50 1.39%↑
2023-07-27,폭스바겐 합작 호재 샤오펑 30%대 급등…홍콩 1.5%↑[Asia마감]
2023-07-27,FOMC 이벤트 종료·저가매수 유입…환율 1270원 후반대로 상승[외환마감]
2023-07-27,"코스피, 반도체 강세에 2600선 회복…코스닥 롤러코스터[마감시황]"
2023-07-27,[마켓뷰] 코스피 2600 턱걸이 마감…곡소리 퍼지는 2차전지
2023-07-26,"[유럽개장] 유럽 증시, FOMC 앞두고 일제히 내려"
2023-07-26,"""진짜 끝일까""…美 금리인상 앞두고 소폭 하락[Asia마감]"
2023-07-26,"美 FOMC 경계 속 네고 출회…환율, 1274.5원으로 약보합[외환마감]"
2023-07-26,"'폭주기관차' 이차전지株 급제동에…'과열' 코스닥, 4%대 급락[시황종합]"
2023-07-26,"코스피, 1.67% 하락…2차전지 변동성 확대에 코스닥 4% '뚝'[마감시황]"
2023-07-25,中 경제 부양책 기대감 폭발…홍콩 4%대 급등 [Asia마감]
2023-07-25,[유럽개장] 장 초반 하락세…佛 0.2%↓
2023-07-25,"[마켓뷰] 코스피, 소폭 상승 마감…포스코 그룹주 시총 순위 올라"
2023-07-25,"외국인 증시 순매도보다 강한 위안화…환율, 1270원 중반대로 하락[외환마감]"
2023-07-25,"코스닥, 1년3개월만에 장중 945선도 돌파…코스피 2636선 마감[시황종합]"
2023-07-24,[유럽개장] 장 초반 일제히 하락…佛 0.40%↓
2023-07-24,美는 금리 올리고 日은 부양책 유지? 닛케이 1.23%↑ [Asia마감]
2023-07-24,"코스피, 2630선 턱밑 마감…배터리주 강세[마감시황]"
2023-07-24,"[마켓뷰] 코스피, 2620선 상승… 포스코그룹주 일제히 강세"
2023-07-24,"관망세 보이던 코스피, POSCO홀딩스 '시총 4위' 뛰자 반등[시황종합]"
2023-07-23,실적시즌 '옥석 가리기' 시작.. FOMC 금리결정 앞두고 관망 [주간 증시 전망]
2023-07-23,美 FOMC 0.25bp 인상 유력... 실적 시즌 ‘옥석가리기’ 중요 [주간증시전망]
2023-07-23,"[이번주 증시] 美연준, 7월 금리인상 확실시…韓관망세↑"
2023-07-23,美 ‘마지막 금리인상’ 전망…반도체·2차전지 실적 주목[주간증시전망]
2023-07-23,에코프로 2차전지株 랠리…펀드 고공행진[펀드와치]
2023-07-22,핑크공주 '바비' 뜨면 마텔 사라…다우 10연속 상승 [뉴욕마감]
2023-07-21,"""TSMC 왜 이래""…대만 0.78%↓ [Asia마감]"
2023-07-21,"[마켓뷰] 코스피, 상승 마감…2600선 회복"
2023-07-21,"美 FOMC 전 고용호조 확인…환율, 1280원대로 7거래일 만에 최고[외환마감]"
2023-07-21,"코스닥, 최고치 또 경신 940선 바짝…코스피 2609선 마감[시황종합]"
2023-07-21,[코스닥 마감]9거래일 연속 상승…2차전지 강세
2023-07-20,[유럽개장]독일·영국·프랑스 증시 일제히 강보합
2023-07-20,美 따라 반도체주 급락…日닛케이 1.23%↓[Asia마감]
2023-07-20,"상·하방 요인 혼재 속 달러 매수 우위…환율, 1269원대로 상승[외환마감]"
2023-07-20,"[마켓뷰] 코스피, 2600선 ‘턱걸이’…코스닥은 8거래일 연속 상승"
2023-07-20,"'파죽지세' 코스닥, 연중 최고치 또 경신…15개월만에 930선 돌파[시황종합]"
2023-07-19,[유럽개장]장초반 상승세…英 1.07%↑
2023-07-19,엔저·美 훈풍에 日 상승…닛케이 1.24%↑ [Asia마감]
2023-07-19,"코스피, 차익실현 매물 속 강보합…2600선 방어[마감시황]"
2023-07-19,"2차전지가 이끄는 증시…코스닥, 연중 최고치[시황종합]"
2023-07-19,"[마켓뷰] 코스피, 2600선 강보합 마감…코스닥은 7거래일 연속 올라"
2023-07-18,흔들리는 중국 경제…홍콩 2%대 급락[Asia마감]
2023-07-18,[유럽개장]장 초반 강보합…英 FTSE 0.22%↑
2023-07-18,[마켓뷰] 에코프로그룹株 급등에 코스닥 1년 4개월來 ‘최고’…에코프로 시총은 카카오도 넘었다
2023-07-18,"외인·기관 떠난 코스피 이틀째 하락…코스닥, 3개월만에 900선[시황종합]"
2023-07-18,"장중 1250원대 재진입…환율, 1260.4원 5개월여만 ‘최저’[외환마감]"
2023-07-17,기저효과도 안 먹힌 中 경제…상하이 0.87%↓ [Asia마감]
2023-07-17,[유럽개장] 장 초반 일제히 하락…佛 0.77%↓
2023-07-17,"中 GDP 하회 영향 미미…환율, 1266.6원으로 5거래일 만에 상승[외환마감]"
2023-07-17,"[마켓뷰] 코스피, 외국인·기관 ‘팔자’...2610선 소폭 하락"
2023-07-17,"코스피, '숨고르기' 5거래일만에 하락마감…2600선은 사수[시황종합]"
2023-10-08,"""어떻게 모은 돈인데""…수원 대규모 전세사기 의심에 임차인 발동동"
2023-10-08,"무슬림 무장세력, 안식일 새벽 기습…""이스라엘판 9·11 참사"""
2023-10-08,'중동 화약고' 터졌다…세계 경제 위협
2023-10-08,“이차전지주 팔자”나선 외국인…석달 새 코스피 6조 넘게 순매도
2023-10-08,"50년 전 '석유파동' 또 일어나나…""유가 단기간 요동"""
2023-10-07,서울 하늘 수놓은 화려한 불꽃…이시각 여의도 한강공원
2023-10-07,사흘 연휴에 붐비는 인천공항…상반기 외국여행 지출 60% 늘었다
2023-10-07,도로 ‘육만전자’…3분기 실적 업고 반등 할까
2023-10-07,"팔, 무장대원 침투 인질전…이스라엘 ""전쟁상황""(종합)"
2023-10-07,초전도체 이어 양자컴퓨터 관련주도 ‘컴백’[투자360]
2023-10-06,미 고용 '예상 2배' 쇼크…10년물 4.85% 돌파
2023-10-06,"퓨릿, 청약 경쟁률 1416대1...18일 코스닥 상장"
2023-10-06, 증시 불안에 참가자들도 '우울한 성적표'…신한 황재수 4주째 1위[스타워즈]
2023-10-06,美 국채시장 격랑 속으로?…고용지표 강세보다 더 큰 악재[오미주]
2023-10-06,"테슬라, 미국서 모델3·Y 가격 인하…3분기 판매 감소 여파"
2023-10-05,"뉴욕증시, 고용 보고서 앞두고 하락세로 출발"
2023-10-05,“주식·코인 손실 보상해줄게”…71억 뜯어낸 ‘MZ 사기조직’
2023-10-05,"美 국채 금리 상승세, 파국 없는 결말은 가능할까[오미주]"
2023-10-05,사업성 높아졌지만 '합격점' 미달…서울~양평고속 논란 재점화?
2023-10-05,경유부터 우유값까지 안 오른 게 없다…물가 5개월 만에 최대폭 상승
2023-10-04,"뉴욕증시, 민간 고용 둔화 속 혼조세로 출발"
2023-10-04,미국채 쇼크 얻어맞은 개미들…“수출 호재 누릴 새도 없네”
2023-10-04,미 장기채 얻어맞는 서학개미…월가 채권왕 “여기로 피난가라”
2023-10-04,"美 금리 상승, 재정적자 확대…1987년 블랙먼데이 닮은꼴[오미주]"
2023-10-04,"삼성SDI·에코프로·엘앤에프… 연휴 뒤 첫날, 이차전지 줄하락"
2023-10-03,"뉴욕증시, 국채금리 상승에 하락세로 출발"
2023-10-03,"개미 돈으로 빚 갚는 유증, 올 들어 3배 급증"
2023-10-03,빅딜 실종사건…대기업도 사모펀드도 ‘인수합병 지갑’ 닫았다
2023-10-03,"푸틴, 2030년까지 대통령 맡나…“내달 출마 선언”"
2023-10-03,“월급 빼고 다 올랐다”…물가 충격에 대통령실 비상
2023-10-02,"뉴욕증시, 셧다운 위기 해소에도 혼조세로 출발"
2023-10-02,테슬라 3분기 전기차 인도량 43만대…전분기 대비 6.7% 감소
2023-10-02,테슬라 실적 먹구름…예상 밑돈 3분기 인도량
2023-10-02,"UBS, 선노바에너지 투자의견 '매수'…주가 52.8% 상승 여력"
2023-10-02,“삼성전자 주식 돈 빼서 고금리 적금 넣을까요”…‘9만전자’ 희망고문? 현실? [투자360]
2023-10-01,대만·베트남 현지 진출 '붐'…유통업계 한국 넘어 해외로 가야 '산다'
2023-10-01,"중국 부동산 부양책 불구 투자자들 ""부동산 투자 더 줄인다"""
2023-10-01,"""더 오르기 전에"" 청약 '불장' 이어진다…집값 자극하나"
2023-10-01,100만원 받으면 15만원 떼간다…세금 아끼는 배당 투자법은
2023-10-01,"""韓제약에 역사적 사건""…한올바이오파마 '신약 기술'로 高高?[종목현미경]"
2023-09-30,"""고향 못가는 우리는 한국 전통 문화로 향수병 달래요"""
2023-09-30,3분기도 흑자 1·2위는 현대·기아차…적자 1등은 어디?
2023-09-30,"""내일부터 우윳값 올라요""…'고물가' 연휴 끝나고 더 걱정"
2023-09-30,추석 당일 신한카드·서울페이 먹통…4시간 만에 복구
2023-09-30,"한미일 ""북한 비핵화 조치 촉구""…김영호 ""북러 무기거래 평화 위협"""
2023-09-29,"뉴욕증시, 연준 선호 물가 예상치 하회에 상승 출발"
2023-09-29,"뉴욕증시, 연준 선호 물가 예상치 하회에 상승 출발"
2023-09-29,"캐세이퍼시픽, 에어버스 항공기 32대 46억6천만 달러에 구매"
2023-09-29,"크레디트스위스, 지난1년간 인력 13% 해고"
2023-09-29,유로존 9월 인플레 4.3%…23개월래 최저
2023-09-28,中 경기침체 장기화…골든위크 집에서 보낸다
2023-09-28,두산로보틱스 ‘따따블’ 가면 자사주 산 직원도 1인당 6억 ‘초대박’
2023-09-28,투자 대세 ETF…깜빡하면 낭패
2023-09-28,"도이치방크, 제너럴일레트릭 매수 의견…목표가 141달러"
2023-09-28,"中 동방항공, C919 항공기 100대 구매…역대 최대 규모"
2023-09-27,틱톡 때리니 20% 올랐다…인니 정부 규제방안 공개
2023-09-27,"미 쇼핑몰, 잇단 약탈에 몸살…타겟, 9개 매장 추가 폐쇄"
2023-09-27,`매파` 닐 카시카리 “충분히 금리 인상했는지 확신할 수 없어”
2023-09-27,"AMC, 올해 80% 급락했는데…“40% 더 빠져야” (영상)"
2023-09-27,"예탁원, 오뚜기, 파두 등 45개사 1억주 내달 보호 예수 해제"
2023-09-26,"뉴욕증시, 국채금리 우려 속에 하락 출발"
2023-09-26,“긁어보기 전엔 몰랐는데”…대유플러스 채권 배팅한 개미 어쩌나
2023-09-26,"""美 기준금리 연 7% 갈 수도""…다이먼 회장의 경고"
2023-09-26,중국인도 미국인도 “나이키 안 사”…목표주가도 3분의 1 ‘증발’
2023-09-26,"""녹록지 않은 시장 상황""…잠실 타워730 공개매각 철회"
2023-09-25,"뉴욕증시, 9월의 마지막 주 하락 출발"
2023-09-25, 채권 시장의 구조적 변화[투자의 창]
2023-09-25,"法, CJ CGV 신주 인수 제동..감정보고서 객관성 부족"
2023-09-25,3억불 베팅했는데 사는 종목마다 하락…마이너스의 손 언제까지[서학픽]
2023-09-25,"CJ의 CGV 신주 인수 제동…법원 ""감정보고서 객관성 부족"""
2023-02-12,美 1월 물가 상승률 최대변수... 완화폭 크지 않을땐 악재될듯 [주간 증시 전망]
2023-02-12,[이번주 증시] 美 CPI 결과 주목…증시 기대감↑
2023-02-12,[펀드와치]AI·2차전지株 웃자 코스닥 레버리지 '쑥'
2023-02-12,[주간증시전망]美 CPI 발표 앞둔 코스피…2500선 뚫을까
2023-02-11,화요일 CPI가 인플레 방향타…두고보자는 관망세 [뉴욕마감]
2023-02-10,[유럽개장]장 초반 하락세…英 0.27%↓
2023-02-10,[Asia마감]엔화 약세에 홀로 웃은 日증시
2023-02-10,'6거래일 연속 상승' 환율…1260원대 중반 지지[외환마감]
2023-02-10,"[시황종합] 코스피, 0.48% 하락한 2469선 마감…에스엠·하이브 '희비'"
2023-02-10,[코스닥 마감]외국인·기관 쌍끌이 '매도폭탄'…780선 붕괴
2023-02-09,[유럽개장]장 초반 상승세…英 0.48%↑
2023-02-09,'코로나 진정+경제회복 낙관' 中·홍콩 1%대↑ [Asia마감]
2023-02-09,"[마켓뷰] 코스피, 2480선 마감… 이차전지株 강세"
2023-02-09,"환율, 소폭 올라 1260원대 지지…5거래일째 상승세[외환마감]"
2023-02-09,"[시황종합] 코스피, 옵션만기일 변동성 속 약보합 마감…2차전지주 강세"
2023-02-08,[유럽개장]장 초반 상승세…英 0.63%↑
2023-02-08,"美는 좋았는데…'갈등'에 中투심 위축, 日도 실적 영향 하락 [Asia마감]"
2023-02-08,"[마감시황]땡큐 파월 ""디스인플레 시작""…코스피 랠리"
2023-02-08,[시황종합]'外人 6000억 사자' 코스피 1.3% 상승…네이버 5% 껑충
2023-02-08,[코스닥 마감]외인·기관 매수세 전환에 상승…780선 목전
2023-02-07,[유럽증시]장 초반 혼조세…英 0.47%↑
2023-02-07,AI챗봇 열풍이 '정찰풍선' 악재도 삭제…中·홍콩증시↑ [Asia마감]
2023-02-07,[마켓뷰] 하루 만에 반등한 증시… 소폭 올라 2450선 회복
2023-02-07,"[마감시황]코스피, 2차전지·반도체 강세에 2450선 회복"
2023-02-07,"[시황종합] 코스피, 0.55% 오른 2451선 마감…외인 '2차전지·반도체' 매수"
2023-02-06,[유럽개장] 장초반 약보합…獨 DAX 0.72%↓
2023-02-06,[Asia마감]흔들린 美 긴축 완화 기대감…홍콩 2%대 급락
2023-02-06,[코스닥 마감]외인·기관 '매도 폭탄'…760선 아슬아슬 유지
2023-02-06,"환율, 23원 '껑충'…한달 만에 1250원대로 올라[외환마감]"
2023-02-06,"[마켓뷰] 코스피, 1.7% 하락… 금융시장 변동성 재확대"
2023-02-05,"美긴축 마무리 움직임 훈풍, 기업 실적전망 하향은 변수 [주간 증시 전망]"
2023-02-05,아우가 형보다 낫네...코스닥 상승베팅 ETF 훨훨[펀드와치]
2023-02-05,"[이번주 증시] FOMC에 안도한 증시, 상승세 이어질까"
2023-02-05,"[주간증시전망]코스피 다시 2500선 고지전, 저항선 뚫을까"
2023-02-04,미국만 웃는 실업률은 금리인상 명분…쉬어갈 시간[뉴욕마감]
2023-02-03,"[마감시황]코스피, 외국인 순매수에 0.5% 상승 마감"
2023-02-03,빅테크 가라앉고 외국인마저 이탈하자…中 0.68%↓ [Asia마감]
2023-02-03,"[마켓뷰] 코스피, 외국인 ‘사자’에 2480선 상승 마감…네이버·카카오 급등"
2023-02-03,"'강달러' 환율, 3거래일 만에 상승…장중 1230원대 진입도[외환마감]"
2023-02-03,[코스닥 마감]개인·외인 '사자'에 상승 마감…760선
2023-02-02,'비둘기' 된 파월? 美FOMC 결과에 안도…홍콩은 하락 [Asia마감]
2023-02-02,[유럽개장]상승 출발…獨 DAX지수 0.59%↑
2023-02-02,[마켓뷰] 파월 “물가 둔화 시작”… 코스피·코스닥 나란히 상승 마감
2023-02-02,"환율, 9개월래 최저…장중 1210원대 진입하기도[외환마감]"
2023-02-02,2차전지 연초 랠리 … 공개매수 '오스템'도 관심집중 [빅데이터로 본 재테크]
2023-02-01,[유럽개장]장 초반 강보합… 유로스톡스50 0.26%↑
2023-02-01,"[마켓뷰] 코스피, FOMC 앞두고 1% 넘게 상승...반도체株 강세"
2023-02-01,FOMC 발표 앞 中증시로 몰린 외국인…상하이 0.90%↑[Asia마감]
2023-02-01,"[코스닥 마감]외국인·기관 ‘사자’ 행보…코스닥, 750선 안착"
2023-02-01,"[마감시황]코스피, 美 금리인상 속도 조절 기대에 1% 상승"
2023-01-31,[유럽개장]장 초반 하락세…獨 0.42% ↓
2023-01-31,"中 경기확장에도 차익실현에 흔들…상하이, 0.42%↓[Asia마감]"
2023-01-31,"[마감시황]美 FOMC 경계 속 혼조세…코스피, 2420선 후퇴"
2023-01-31,"[마켓뷰] 코스피, 삼성전자 여파에 1%대 하락…이틀째 약세"
2023-01-31,'외인매도' 전환에 환율 1230원대로…하루 만에 상승 전환[외환마감]
2023-01-30,[유럽개장]장 초반 하락세…獨 0.46% ↓
2023-01-30,중국 소비 회복 기대감…대만 3.7%↑[Asia마감]
2023-01-30,"[마켓뷰] 코스피, 1.3% 하락… 기관 매도에 2450선 턱걸이"
2023-01-30,"[마감시황]코스피, FOMC 앞두고 차익실현 매물…1.4% 하락"
2023-01-30,[시황종합] 三電·네이버 '휘청' …코스피 1.35% 밀린 2450선
2023-01-15,美 물가 안도·FOMC 경고 혼재... 방향성 없는 박스권 장세 지속 [주간 증시 전망]
2023-01-15,"[이번주 증시] 실적 발표 앞둔 코스피, 개별 테마·종목 장세 전망"
2023-01-15,"[펀드와치]날아오른 2차전지株…""불확실성 요인 유의"""
2023-01-15,[주간증시전망]美 FOMC 앞두고 경계감↑…방향성 없는 종목장세
2023-01-15,"""약한 경기침체 온다...기업실적 얼마나 나빠질까"" [월가시각]"
2023-01-14,"""약한 침체는 괜찮다"" 투자심리 호전...美증시 'UP'[뉴욕마감]"
2023-01-14,JP모건 “침체가 중심전망”…나스닥 하락 출발 [데일리 국제금융시장]
2023-01-13,[유럽개장]장 초반 상승세…英 0.39%↑
2023-01-13,"[마켓뷰] 美 인플레이션 둔화에 안도… 코스피, 2380선 상승 마감"
2023-01-13,[Asia마감] 엔고에 발목잡힌 日증시…닛케이 1.25%↓
2023-01-13,"[마감시황]코스피, 美 물가 상승 둔화에 상승…2380선 마감"
2023-01-13,"[시황종합] 코스피, 물가 안정 기대감에 한달 만에 2386선 회복"
2023-01-12,[유럽개장]장 초반 일제히 상승세…프랑스 0.42%↑
2023-01-12,美 CPI 앞두고 관망세…日·中 강보합 [Asia마감]
2023-01-12,"[마켓뷰] 코스피, 7거래일 연속 상승해 2360선 마감"
2023-01-12,"'美 물가지표 대기'…환율, 1240원 중반대 약보합[외환마감]"
2023-01-12,"[시황종합] 코스피,'CPI 발표 기대감'에 외인 순매수 속 0.24% 오른 2365선 마감"
2023-01-11,"美 물가지표 경계에 1240원중반대 탐색…환율, 이틀째 상승세[외환마감]"
2023-01-11,中 '비자중단' 보복에 사라진 투심…상하이 0.24%↓[Asia마감]
2023-01-11,"[마켓뷰] 코스피, 기관·외인 매수세에 2350선 상승 마감…리오프닝株 반등"
2023-01-11,"[마감시황]美 CPI 발표 앞두고 경계…코스피, 2350선 마감"
2023-01-11,"[시황종합]코스피, '인플레 완화 기대감'에 0.35% 상승한 2359선 마감"
2023-01-10,[유럽개장]장 초반 일제히 하락세…영국 0.23% ↓
2023-01-10,日 오르고 中 내리고…엇갈린 흐름 [Asia마감]
2023-01-10,"[마감시황]코스피, 파월 의장 연설 앞두고 보합권 마감"
2023-01-10,"중국發 악재 터지며 위험 선호심리 약화…환율, 4일 만에 상승[외환마감]"
2023-01-10,"[시황종합] 코스피,'경계심리 유입'에 0.05% 오른 2351선 마감"
2023-01-09,[유럽개장]장 초반 일제히 상승세…獨 0.28%↑
2023-01-09,中 인터넷 기업 봄날 오나…홍콩 2% 가까이 급등 [Asia마감]
2023-01-09,[마켓뷰] 코스피 2.6% 상승…2350선 마감
2023-01-09,"[마감시황]코스피, 외인·기관 동반 매수에 2%대 상승…2350선 마감"
2023-01-09,"누그러든 美 긴축 공포…환율, 9개월 만에 1240원대 진입[외환마감]"
2023-01-08,배당락 이전 수준 회복 기대감... 기업들 실적 결과가 최대 변수 [주간 증시 전망]
2023-01-08,[이번주 증시] 계속된 박스권 속 관심 섹터는?
2023-01-08,"""배당 늘려라"" 기대감에 은행주 훨훨 [펀드와치]"
2023-01-08,"[주간증시전망]막 오른 어닝시즌…""박스권 개별株 대응"""
2023-01-08,"""이번주 증시, 인플레 뉴스에 좌우...변동성 클 듯"" [월가시각]"
2023-01-07,"""드디어 금리인상 약발"" 기대감에 美증시 2% 'UP' [뉴욕마감]"
2023-01-07,고용시장 뜨겁지만 임금 상승세는 둔화…다우 2.13%↑[데일리 국제금융시장]
2023-01-06,[유럽개장] 장 초반 일제히 상승세… 영국 0.32%↑
2023-01-06,"美 12월 고용지표 발표 앞두고…홍콩, 홀로 하락 [Asia마감]"
2023-01-06,"[마켓뷰] 코스피, 1% 넘게 오른 2280선 마감… 3거래일 연속 상승"
2023-01-06,"美 고용지표 대기 속 코스피 1%대 상승…환율, 2거래일 연속 1260원대[외환마감]"
2023-01-06,"[마감시황]코스피, 기관·외인 매수에 2300선 목전서 마감"
2023-01-05,[유럽개장] 장 초반 혼조세…英 0.47%↑
2023-01-05,"국경개방 D-4, 당국은 부양 의지…中증시 1%대↑ [Asia마감]"
2023-01-05,"[마켓뷰] 코스피, 외인 ‘사자’에 상승… 코스닥은 680선 깨져"
2023-01-05,"중국발 호재에 달러 강세 막혀…환율, 올해 첫 1260원대[외환마감]"
2023-01-05,"[마감시황]코스피, 외국인 '사자'에 이틀 연속 상승…2260선 마감"
2023-01-04,[유럽증시] 獨 물가 우려 완화 '강세'
2023-01-04,中 눈밖에 났던 앤트그룹 상장하나…홍콩증시 3% 랠리 [Asia마감]
2023-01-04,"[마켓뷰] 코스피, 외국인 순매수에 상승... 2250선 회복"
2023-01-04,"[마감시황]코스피, 닷새 만에 2250선 반등…삼성전자 4% 넘게 급등(종합)"
2023-01-04,위안화 강세·네고·외국인 순매수…환율 1271원선에서 강보합[외환마감]
2023-01-03,[유럽개장]장 초반 상승세…英 1.75%↑
2023-01-03,"""코로나 정점 조짐""…中, 새해 첫 거래일 장중 반등 [Asia마감]"
2023-01-03,"[마켓뷰] 코스피, 2210선 하락 마감…장중 두 달 만에 2200선 붕괴"
2023-01-03,"[시황종합]""1월악몽 떠올라""…코스피, 4일 연속 하락마감 2218선"
2023-01-03,"[마감시황]코스피, 기관 매도에 2210선 마감"
2023-01-02,[마켓뷰] 새해 첫 거래 코스피·코스닥 모두 하락…외국인·기관 순매도에 약세 전환
2023-01-02,[시황종합] 코스피 개장일 0.48% 내린 2225선
2023-01-02,"[마감시황]코스피, 새해 첫날 기관 매물에 0.5%↓"
2023-01-02,"새해 첫날 환율, 저가 매수에 1272.6원…5거래일 만에 상승[외환마감]"
2023-01-02,[코스닥 마감] 결국 1% 하락…2차전지주 6% 강세
